ID_cliente,Abandono,Género_cliente,Cliente_adulto_mayor,Pareja_del_cliente,Dependientes_del_cliente,Antigüedad_cliente
0927-CNGRH,0,Male,0,0,1,1
0927-LCSMG,1,Male,0,0,0,7
0928-JMXNP,0,Male,1,1,0,4
0928-XUTSN,0,Female,0,0,0,13
0929-HYQEW,0,Male,0,0,0,3
0929-PECLO,0,Female,1,0,0,63
0930-EHUZA,0,Female,0,0,0,36
0931-MHTEM,0,Female,0,0,0,54
0932-YIXYU,0,Female,0,0,0,47
0936-NQLJU,0,Female,0,1,0,41
0939-EREMR,0,Female,0,0,1,13
0939-YAPAF,1,Female,0,0,0,35
0940-OUQEC,1,Male,0,0,0,10
0942-KOWSM,0,Female,0,1,1,30
0943-ZQPXH,0,Male,0,1,1,44
0945-TSONX,0,Female,0,1,1,47
0946-CLJTI,1,Male,1,1,0,58
0946-FKYTX,0,Male,0,0,0,52
0947-IDHRQ,1,Female,0,0,0,7
0947-MUGVO,1,Male,1,1,0,20
0952-KMEEH,1,Male,0,0,0,13
0953-LGOVU,0,Male,0,1,1,12
0956-ACVZC,0,Female,0,0,0,54
0956-SYCWG,0,Female,0,0,0,13
0958-YHXGP,0,Female,0,0,0,7
0959-WHOKV,0,Male,0,0,0,42
0960-HUWBM,0,Male,0,1,1,65
0961-ZWLVI,0,Male,0,0,1,49
0962-CQPWQ,0,Female,0,1,1,62
0963-ZBDRN,1,Male,0,0,0,32
0967-BMLBD,0,Female,0,1,1,11
0968-GSIKN,1,Female,0,0,0,1
0969-RGKCU,0,Male,0,1,1,37
0970-ETWGE,1,Male,0,0,0,1
0970-QXPXW,0,Female,0,0,0,1
0971-QIFJK,0,Female,0,1,0,69
0973-KYVNF,0,Female,0,1,1,72
0975-UYDTX,0,Female,0,1,0,26
0975-VOOVL,0,Female,0,0,0,3
0979-MOZQI,0,Male,0,1,0,62
0979-PHULV,1,Male,0,1,1,69
0980-FEXWF,0,Male,0,1,1,26
0980-PVMRC,0,Female,0,1,1,40
0983-TATYJ,0,Female,0,1,0,33
0988-AADSA,0,Female,0,1,1,72
0988-JRWWP,0,Female,0,0,0,3
0991-BRRFB,1,Male,0,0,0,18
0993-OSGPT,0,Female,1,1,0,68
0997-YTLNY,0,Female,0,0,1,19
0999-QXNSA,0,Male,1,0,1,7
1000-AJSLD,1,Male,0,0,0,1
1004-NOZNR,0,Male,1,0,1,56
1009-IRMNA,1,Female,0,0,0,7
1010-DIAUQ,1,Male,0,0,0,5
1013-QCWAM,0,Female,1,1,0,66
1015-JPFYW,0,Male,0,0,1,7
1015-OWJKI,0,Male,0,0,0,1
1016-DJTSV,0,Male,1,0,0,8
1017-FBQMM,0,Female,0,1,1,62
1020-JPQOW,0,Female,0,1,0,56
1022-RKXDR,0,Female,0,0,0,41
1023-BQXZE,0,Male,0,0,0,57
1024-GUALD,1,Female,0,1,0,1
1024-KPRBB,0,Female,0,0,0,38
1024-VRZHF,1,Male,0,1,0,11
1025-FALIX,0,Female,0,0,0,26
1027-LKKQQ,0,Female,0,1,1,72
1028-FFNJK,0,Male,1,1,0,30
1029-QFBEN,1,Male,0,0,0,1
1031-IIDEO,1,Female,0,0,0,1
1032-MAELW,0,Female,0,1,1,68
1035-IPQPU,0,Female,1,1,0,63
1036-GUDCL,0,Male,0,1,1,60
1038-RQOST,0,Male,0,1,1,19
1038-ZAGBI,1,Female,0,1,1,12
1041-RXHRA,1,Female,0,0,0,41
1042-HFUCW,0,Female,0,0,1,25
1043-UXOVO,0,Female,0,0,0,71
1043-YCUTE,1,Male,0,1,0,56
1045-LTCYT,0,Female,0,1,1,8
1047-NNCBF,0,Male,0,0,0,20
1047-RNXZV,0,Male,0,0,0,43
1049-FYSYG,0,Female,0,1,0,17
1051-EQPZR,0,Female,0,1,1,44
1051-GEJLJ,0,Female,0,0,0,2
1052-QJIBV,0,Female,0,1,1,71
1053-MXTTK,0,Female,0,1,1,72
1057-FOGLZ,0,Female,0,0,0,18
1060-ENTOF,0,Female,1,1,0,67
1061-PNTHC,0,Female,0,1,1,56
1062-LHZOD,1,Male,0,1,1,1
1063-DHQJF,0,Male,0,1,1,69
1064-FBXNK,0,Male,0,1,1,1
1066-JKSGK,1,Male,0,0,0,1
1069-QJOEE,0,Male,0,1,1,25
1069-XAIEM,1,Female,1,0,0,1
1073-XXCZD,0,Male,0,1,0,55
1074-AMIOH,0,Female,0,1,1,53
1074-WVEVG,0,Female,0,1,0,59
1075-BGWOH,1,Male,1,1,0,16
1077-HUUJM,0,Female,0,0,1,7
1078-TDCRN,0,Female,1,1,0,3
1080-BWSYE,0,Male,1,1,0,64
1084-MNSMJ,0,Female,0,1,1,51
1084-UQCHV,1,Male,0,0,1,1
1085-LDWAM,0,Female,0,1,1,69
1086-LXKFY,1,Female,0,1,1,1
1087-GRUYI,0,Male,0,1,0,38
1087-UDSIH,1,Female,0,0,0,3
1088-AUUZZ,0,Male,0,1,1,56
1088-CNNKB,0,Male,0,1,0,63
1089-HDMKP,0,Male,1,0,1,11
1089-XZWHH,0,Female,0,1,1,24
1090-ESELR,0,Male,0,1,1,72
1090-PYKCI,0,Female,0,1,1,69
1091-SOZGA,0,Female,0,1,1,56
1092-GANHU,1,Male,0,0,0,17
1092-WPIVQ,0,Female,0,1,1,18
1093-YSWCA,0,Male,0,0,0,11
1094-BKOSX,0,Female,0,1,1,45
1095-JUDTC,1,Female,1,0,0,47
1095-WGNGG,0,Female,0,1,0,61
1096-ADRUX,0,Female,0,1,1,66
1097-FSPVW,0,Female,0,0,0,42
1098-KFQEC,0,Female,0,1,1,55
1098-TDVUQ,0,Female,0,0,0,1
1099-BTKWT,0,Female,0,1,0,68
1099-GODLO,0,Female,0,1,1,1
1100-DDVRV,0,Male,0,1,0,17
1101-SSWAG,0,Female,0,1,0,15
1104-FEJAM,0,Male,0,1,1,28
1104-TNLZA,0,Male,1,1,0,28
1106-HRLKZ,0,Male,0,1,1,40
1110-KYLGQ,0,Female,0,0,0,63
1112-CUNAO,1,Female,1,0,0,15
1113-IUJYX,1,Female,0,1,0,14
1114-CENIM,1,Male,0,0,1,54
1116-DXXDF,0,Male,0,0,0,39
1116-FRYVH,0,Female,0,1,1,48
1120-BMWUB,1,Female,0,0,0,16
1121-QSIVB,0,Female,0,0,1,44
1122-JWTJW,1,Male,0,1,1,1
1122-YJBCS,0,Male,0,1,0,69
1125-SNVCK,0,Female,1,0,0,49
1131-ALZWV,0,Female,0,0,0,24
1131-QQZEB,0,Male,1,1,0,71
1131-SUEKT,0,Male,0,1,1,61
1133-KXCGE,0,Female,0,0,0,18
1134-YWTYF,0,Male,0,1,0,27
1135-HIORI,0,Female,0,1,1,64
1135-LMECX,0,Female,0,0,0,1
1136-XGEQU,0,Female,0,1,1,50
1137-DGOWI,0,Female,0,1,0,30
1139-WUOAH,0,Male,0,0,0,57
1140-UKVZG,0,Female,0,0,0,17
1142-IHLOO,0,Female,0,0,0,51
1142-WACZW,1,Male,0,0,0,2
1143-NMNQJ,1,Female,0,0,0,2
1150-FTQGN,0,Female,0,1,1,60
1150-WFARN,1,Female,0,1,1,67
1153-GNOLC,0,Male,0,0,0,33
1154-HYWWO,0,Male,0,0,0,38
1156-ZFYDO,0,Female,0,0,0,1
1157-BQCUW,1,Male,0,0,0,1
1159-WFSGR,0,Female,0,1,1,16
1162-ECVII,0,Male,1,1,0,72
1163-ONYEY,0,Male,0,1,1,41
1163-VIPRI,0,Female,0,1,1,65
1166-PQLGG,0,Female,0,1,1,72
1167-OYZJF,0,Female,1,1,0,67
1169-SAOCL,0,Male,0,0,0,49
1169-WCVAK,0,Male,0,1,0,19
1170-SASML,0,Female,0,1,0,69
1171-TYKUR,0,Male,0,1,0,47
1172-VIYBP,0,Male,0,1,1,53
1173-NOEYG,0,Female,0,1,0,27
1173-XZPYF,0,Female,0,0,0,11
1174-FGIFN,0,Female,0,1,1,28
1177-XZBJL,0,Male,0,1,1,53
1178-PZGAB,0,Female,0,0,0,19
1179-INLAT,0,Male,0,0,0,3
1183-CANVH,0,Female,0,1,0,23
1184-PJVDB,1,Male,0,1,0,10
1187-WILMM,0,Male,0,1,1,63
1193-RTSLK,1,Female,0,0,0,38
1194-BHJYC,0,Male,0,1,0,61
1194-HVAIF,0,Female,0,1,0,27
1194-SPVSP,0,Male,0,0,0,1
1195-OIYEJ,1,Male,0,0,0,13
1196-AMORA,1,Male,0,0,0,7
1197-BVMVG,0,Female,1,0,0,4
1200-TUZHR,0,Female,1,0,0,8
1202-KKGFU,0,Female,0,1,0,12
1205-WNWPJ,1,Female,0,0,0,7
1206-EHBDD,0,Female,0,1,0,56
1207-BLKSA,0,Female,0,1,1,52
1208-DNHLN,1,Male,0,1,1,23
1208-NBVFH,0,Male,0,1,1,20
1209-VFFOC,0,Male,0,1,1,68
1212-GLHMD,0,Male,0,0,0,3
1213-NGCUN,1,Female,0,0,0,6
1215-EXRMO,0,Male,0,1,0,50
1215-FIGMP,0,Male,0,0,0,60
1215-VFYVK,0,Female,0,0,0,4
1216-BGTSP,0,Male,0,0,0,45
1216-JWVUX,0,Male,0,1,1,25
1217-VASWC,0,Male,1,1,0,43
1218-VKFPE,1,Female,0,1,1,12
1219-NNDDO,0,Female,0,0,0,9
1221-GHZEP,0,Female,0,0,0,62
1222-KJNZD,0,Male,0,1,1,40
1222-LRYKO,0,Male,0,0,1,6
1223-UNPKS,0,Male,0,1,1,20
1226-IENZN,0,Male,1,0,0,16
1226-JZNKR,0,Female,0,1,1,8
1226-UDFZR,1,Female,0,0,0,2
1227-UDMZR,0,Female,0,1,0,72
1228-FZFRV,1,Male,0,1,1,50
1228-ZLNBX,0,Male,0,0,0,21
1229-RCALF,0,Female,0,1,0,64
1230-QAJDW,0,Male,0,0,0,3
1231-YNDEK,0,Male,0,0,0,58
1236-WFCDV,1,Male,1,0,0,14
1237-WIYYZ,0,Female,0,0,0,18
1240-HCBOH,0,Female,0,0,0,67
1240-KNSEZ,1,Male,0,0,0,1
1241-EZFMJ,0,Male,0,1,0,61
1241-FPMOF,0,Male,0,0,0,52
1245-HARPS,0,Female,0,1,0,14
1247-QBVSH,0,Female,0,1,1,43
1248-DYXUB,0,Male,0,1,1,52
1251-KRREG,1,Male,0,0,0,2
1251-STYSZ,0,Female,1,0,0,4
1254-IZEYF,1,Female,1,0,0,31
1257-SXUXQ,0,Male,0,1,1,5
1258-YMZNM,0,Female,1,0,0,27
1260-TTRXI,1,Male,0,0,0,4
1261-FWTTE,0,Male,1,0,0,23
1262-OPMFY,1,Female,0,1,0,9
1264-BYWMS,1,Male,0,0,0,55
1264-FUHCX,0,Female,0,1,0,49
1265-BCFEO,0,Female,0,1,0,71
1265-HVPZB,0,Male,0,1,0,59
1265-XTECC,1,Female,1,1,0,68
1265-ZFOSD,0,Female,0,1,0,64
1266-NZYUI,0,Female,0,1,1,72
1268-ASBGA,1,Female,1,1,0,16
1269-FOYWN,0,Male,0,1,1,44
1270-XKUCC,0,Female,0,1,1,30
1271-SJBGZ,1,Male,1,0,0,12
1271-UODNO,0,Male,0,0,0,39
1272-ILHFG,0,Male,0,1,1,15
1273-MTETI,1,Female,1,0,0,4
1282-IHQAC,0,Male,1,0,0,70
1285-OKIPP,1,Male,0,0,0,1
1291-CUOCY,0,Male,0,1,0,72
1293-BSEUN,0,Female,0,1,1,72
1293-HHSHJ,0,Female,0,0,0,35
1297-VQDRP,0,Male,1,1,1,68
1298-PHBTI,0,Male,0,1,1,71
1299-AURJA,0,Female,0,1,1,70
1301-LOPVR,0,Male,0,1,1,29
1302-TPUBN,0,Male,0,0,0,66
1302-UHBDD,0,Male,1,0,0,20
1303-SRDOK,0,Female,0,1,1,55
1304-BCCFO,0,Male,0,1,0,9
1304-NECVQ,1,Female,1,0,0,2
1304-SEGFY,0,Female,0,1,0,72
1306-RPWXZ,0,Female,0,0,1,49
1307-ATKGB,0,Male,0,0,0,24
1307-TVUFB,0,Male,1,0,0,42
1309-BXVOQ,1,Male,0,1,0,21
1309-XGFSN,0,Male,1,1,1,52
1310-QRITU,0,Female,0,0,0,18
1319-YLZJG,0,Male,0,1,0,12
1320-GVNHT,0,Male,0,1,1,72
1320-HTRDR,1,Female,0,0,0,3
1320-REHCS,0,Male,1,0,0,52
1322-AGOQM,1,Male,0,0,0,46
1323-OOEPC,1,Female,0,1,0,53
1324-NLTJE,1,Female,1,0,0,15
1325-USMEC,0,Male,0,1,0,70
1328-EUZHC,0,Female,0,1,0,18
1329-VHWNP,0,Female,0,0,0,7
1333-PBMXB,0,Female,0,1,1,54
1334-FJSVR,1,Male,0,0,0,1
1334-PDUKM,0,Female,0,1,0,68
1335-HQMKX,0,Female,0,1,0,72
1335-MXCSE,0,Male,0,1,1,55
1335-NTIUC,0,Male,0,0,0,9
1336-EZFZY,0,Female,0,0,0,4
1337-BOZWO,0,Male,0,1,1,18
1338-CECEE,0,Male,0,1,1,41
1342-JPNKI,1,Male,0,0,0,10
1343-EHPYB,1,Male,0,1,0,63
1345-GKDZZ,0,Male,0,0,1,6
1345-ZUKID,0,Male,0,0,0,14
1346-PJWTK,0,Male,0,1,0,61
1346-UFHAX,0,Female,0,0,0,13
1347-KTTTA,0,Male,0,1,0,64
1349-WXNGG,1,Male,0,0,0,1
1352-HNSAW,0,Female,0,1,1,72
1352-VHKAJ,0,Male,0,1,1,27
1353-GHZOS,0,Male,0,1,0,22
1353-LJWEM,0,Male,0,0,0,11
1354-YZFNB,0,Male,0,1,1,4
1355-KUSBG,0,Female,0,1,1,7
1356-MKYSK,0,Male,0,0,0,6
1357-BIJKI,0,Male,0,1,0,50
1357-MVDOZ,0,Male,0,1,1,11
1360-JYXKQ,0,Female,1,1,0,54
1360-RCYRT,0,Male,0,1,1,23
1360-XFJMR,0,Female,0,1,0,67
1363-TXLSL,1,Male,1,1,0,1
1370-GGAWX,0,Female,0,0,0,46
1371-DWPAZ,0,Female,0,1,1,0
1371-OJCEK,0,Female,0,0,0,48
1371-WEPDS,0,Male,1,1,0,40
1373-ORVIZ,1,Female,0,1,1,11
1374-DMZUI,1,Female,1,0,0,4
1376-HHBDV,0,Female,0,0,0,30
1379-FRVEB,0,Male,0,0,1,15
1383-EZRWL,1,Female,0,0,0,7
1384-RCUXW,0,Male,0,0,0,16
1385-TQOZW,0,Female,0,0,0,9
1386-ZIKUV,0,Male,0,0,0,7
1389-CXMLU,1,Male,1,0,0,3
1389-WNUIB,0,Female,0,1,1,20
1391-UBDAR,0,Male,0,0,0,11
1393-IMKZG,0,Female,0,0,0,1
1394-SUIUH,0,Female,1,1,0,44
1395-OFUWC,0,Male,0,1,1,43
1395-WSWXR,0,Male,0,0,0,24
1396-QWFBJ,1,Female,0,1,1,21
1397-XKKWR,0,Male,0,0,0,7
1399-OUPJN,0,Female,0,1,1,57
1399-UBQIU,0,Male,0,0,0,11
1400-MMYXY,1,Male,1,1,0,3
1400-WIVLL,0,Male,0,1,0,57
1401-FTHFQ,0,Male,0,1,1,23
1402-PTHGN,0,Female,0,1,1,18
1403-GYAFU,0,Male,0,1,1,70
1403-LKLIK,0,Female,0,1,1,33
1406-PUQVY,0,Male,0,0,1,1
1407-DIGZV,0,Female,0,1,1,3
1409-PHXTF,0,Male,1,1,0,54
1410-RSCMR,0,Male,0,1,1,7
1414-YADCW,0,Male,0,1,0,70
1415-YFWLT,1,Female,1,0,0,1
1421-HCERK,0,Male,1,1,0,30
1422-DGUBX,0,Male,0,1,0,32
1423-BMPBQ,0,Female,0,1,1,1
1427-VERSM,0,Female,0,1,0,56
1428-GTBJJ,1,Male,0,0,0,11
1428-IEDPR,0,Male,0,0,0,52
1429-UYJSV,0,Female,0,0,0,12
1430-SFQSA,0,Male,0,0,0,29
1431-AIDJQ,0,Male,0,1,1,33
1431-CYWMH,0,Female,0,1,1,22
1432-FPAXX,1,Female,0,0,0,29
1436-ZMJAN,0,Female,0,1,0,10
1439-LCGVL,0,Female,0,1,0,26
1442-BQPVU,0,Female,0,0,0,13
1442-OKRJE,0,Male,0,1,1,66
1444-VVSGW,1,Male,0,1,0,70
1447-GIQMR,1,Male,0,1,0,1
1447-PJGGA,1,Female,0,0,0,57
1448-CYWKC,0,Female,0,1,1,58
1448-PWKYE,1,Male,0,1,1,1
1449-XQEMT,1,Male,0,0,0,3
1450-GALXR,1,Female,0,0,0,10
1450-SKCVI,1,Female,0,0,0,56
1452-KIOVK,0,Male,0,0,1,22
1452-UZOSF,0,Male,0,1,1,72
1452-VOQCH,0,Male,0,0,0,1
1452-XRSJV,0,Female,0,1,1,39
1453-RZFON,0,Female,0,0,1,1
1455-ESIQH,1,Male,0,0,0,1
1455-HFBXA,0,Male,0,1,0,52
1455-UGQVH,1,Male,0,1,0,10
1456-TWCGB,0,Male,0,0,0,4
1459-QNFQT,0,Male,0,1,1,70
1460-UZPRJ,0,Male,0,1,0,60
1465-LNTLJ,0,Male,1,1,0,8
1465-VINDH,1,Female,0,1,1,10
1465-WCZVT,0,Female,0,1,1,3
1468-DEFNC,0,Male,1,1,1,64
1469-LBJQJ,0,Female,0,1,0,66
1470-PSXNM,0,Male,0,1,1,49
1471-GIQKQ,0,Female,0,0,0,1
1472-TNCWL,0,Male,0,0,1,36
1474-JUWSM,0,Female,0,1,0,58
1475-VWVDO,0,Male,0,0,0,7
1478-VPOAD,0,Female,0,0,0,1
1480-BKXGA,0,Male,1,1,0,72
1480-IVEVR,0,Male,1,1,0,35
1481-ZUWZA,1,Male,0,0,0,28
1482-OXZSY,0,Male,0,0,0,30
1485-YDHMM,0,Male,0,1,1,52
1488-PBLJN,0,Female,0,1,1,72
1488-SYSFC,0,Male,0,1,1,31
1492-KGETH,0,Male,0,1,1,70
1492-QGCLU,0,Male,0,1,1,53
1493-AMTIE,1,Male,0,0,0,1
1494-EJZDW,0,Female,0,1,1,10
1496-GGSUK,1,Female,1,0,0,1
1498-DQNRX,0,Female,0,1,0,29
1498-NHTLT,0,Male,0,1,1,59
1501-SGHBW,1,Male,0,0,0,2
1502-XFCVR,1,Female,0,0,0,58
1506-YJTYT,0,Male,0,1,1,45
1508-DFXCU,0,Male,0,0,0,12
1513-XNPPH,1,Female,0,0,0,12
1518-OMDIK,0,Male,0,1,0,33
1518-VOWAV,1,Female,0,0,0,9
1522-VVDMG,1,Male,0,1,1,7
1525-LNLOJ,0,Male,0,1,1,66
1527-SXDPN,1,Male,0,1,1,52
1530-ZTDOZ,0,Female,0,1,0,49
1534-OULXE,0,Female,0,1,1,61
1535-VTJOQ,0,Female,0,0,0,24
1536-HBSWP,0,Female,0,0,0,1
1536-YHDOE,0,Male,0,1,1,17
1539-LNKHM,0,Female,0,0,0,12
1541-ETJZO,1,Male,0,0,0,1
1543-LLLFT,0,Male,1,1,0,61
1544-JJMYL,0,Male,0,0,0,27
1545-ACTAS,0,Female,0,1,1,48
1545-JFUML,0,Male,0,1,0,71
1548-ARAGG,0,Female,0,1,1,4
1548-FEHVL,0,Male,0,1,0,61
1550-EENBN,0,Female,0,0,0,31
1550-LOAHA,1,Female,0,1,0,32
1552-AAGRX,0,Female,0,0,0,30
1552-CZCLL,0,Female,0,1,1,55
1552-TKMXS,0,Female,0,1,0,42
1555-DJEQW,1,Female,0,1,1,70
1555-HAPSU,0,Female,0,1,1,71
1557-EMYVT,0,Female,0,0,0,43
1559-DTODC,0,Male,0,0,0,19
1561-BWHIN,0,Male,0,1,1,19
1563-IWQEX,0,Female,0,0,0,12
1564-HJUVY,0,Male,0,0,0,4
1564-NTYXF,1,Female,1,0,0,13
1565-RHDJD,1,Female,0,0,1,4
1567-DSCIC,1,Male,0,0,0,8
1568-BEKZM,0,Male,1,1,0,70
1568-LJSZU,0,Male,0,1,1,68
1569-TTNYJ,1,Male,0,1,0,5
1571-SAVHK,1,Male,0,0,0,12
1573-LGXBA,0,Male,0,1,1,57
1574-DYCWE,0,Female,0,1,1,51
1575-KRZZE,0,Female,0,0,0,4
1576-PFZIW,0,Male,1,1,0,70
1577-HKTFG,1,Female,0,1,0,30
1579-KLYDT,1,Male,0,0,0,7
1580-BMCMR,0,Male,1,0,0,19
1582-RAFML,1,Male,0,0,0,1
1583-IHQZE,1,Male,0,0,0,12
1585-MQSSU,1,Male,0,0,0,17
1587-FKLZB,1,Male,1,1,1,66
1589-AGTLK,1,Male,0,0,0,3
1591-MQJTP,0,Male,1,1,0,51
1591-NFNLQ,1,Male,0,0,0,51
1591-XWLGB,0,Female,0,1,0,71
1596-BBVTG,1,Male,0,0,0,35
1596-OQSPS,0,Female,0,0,0,11
1597-FZREH,1,Female,0,0,0,2
1597-LHYNC,1,Female,1,0,0,26
1599-EAHXY,0,Male,0,1,1,60
1599-MMYRQ,0,Male,0,1,1,62
1600-DILPE,0,Female,0,0,0,12
1602-IJQQE,1,Female,0,0,0,4
1608-GMEWB,0,Male,1,0,0,45
1612-EOHDH,1,Female,0,0,0,1
1614-JBEBI,0,Female,0,0,0,8
1618-CFHME,1,Female,0,0,0,2
1619-YWUBB,0,Female,0,1,0,68
1621-YNCJH,0,Female,0,1,0,36
1622-HSHSF,0,Female,0,0,0,1
1623-NLDOT,1,Female,0,1,0,42
1624-NALOJ,1,Male,1,0,0,5
1624-WOIWJ,1,Female,0,0,0,10
1625-JAIIY,1,Female,0,1,1,68
1626-ERCMM,1,Male,1,1,0,20
1627-AFWVJ,0,Female,0,0,0,29
1628-BIZYP,0,Male,0,0,0,1
1629-DQQVB,0,Female,0,0,0,14
1635-FJFCC,0,Female,0,0,0,5
1635-HDGFT,0,Female,0,0,1,19
1635-NZATJ,0,Male,1,1,0,71
1636-NTNCO,0,Male,1,0,0,4
1640-PLFMP,0,Female,0,0,0,1
1641-BYBTK,0,Male,0,0,1,6
1641-RQDAY,0,Female,1,1,1,32
1642-HMARX,0,Female,0,1,0,68
1644-IRKSF,1,Female,0,1,1,33
1656-DRSMG,0,Female,0,0,0,63
1657-DYMBM,0,Male,0,1,0,53
1658-BYGOY,1,Male,1,0,0,18
1658-TJVOA,0,Female,1,0,0,6
1658-XUHBX,0,Female,1,1,1,59
1660-HSOOQ,1,Male,0,0,0,1
1661-CZBAU,0,Male,0,0,0,48
1663-MHLHE,0,Male,0,0,0,1
1666-JXLKU,0,Female,0,0,0,37
1666-JZPZT,0,Male,0,0,0,27
1670-SVOWZ,1,Female,0,1,1,14
1676-MQAOA,0,Male,0,0,0,72
1678-FYZOW,1,Female,0,0,0,3
1679-JRFBR,0,Female,0,1,1,70
1680-VDCWW,0,Male,0,1,0,12
1682-VCOIO,0,Male,0,0,0,23
1684-FLBGS,0,Female,0,1,1,23
1685-BQULA,0,Female,0,0,0,40
1685-VAYJF,0,Male,0,0,0,11
1686-STUHN,0,Male,0,0,0,42
1689-MRZQR,1,Male,0,1,1,34
1689-YQBYY,0,Female,0,0,1,12
1696-HXOWK,0,Female,0,1,0,71
1696-MZVAU,0,Male,0,1,1,39
1697-BCSHV,0,Female,0,1,1,58
1697-LYYYX,0,Female,0,1,1,61
1697-NVVGY,0,Male,1,1,0,19
1698-XFZCI,0,Male,0,0,0,61
1699-HPSBG,1,Male,0,0,0,12
1699-TLDLZ,0,Female,0,1,1,16
1699-UOTXU,0,Male,0,0,0,60
1702-CCFNJ,0,Male,0,1,0,52
1703-MGIAB,0,Female,0,0,0,17
1704-NRWYE,1,Female,1,0,0,9
1705-GUHPV,0,Female,0,0,0,63
1707-HABPF,0,Female,1,0,0,46
1708-PBBOA,0,Female,0,0,0,42
1709-EJDOX,0,Female,0,1,1,47
1710-RCXUS,0,Male,0,1,0,51
1716-LSAMB,0,Male,0,1,1,45
1722-LDZJS,0,Male,0,1,1,53
1723-HKXJQ,1,Male,0,0,0,42
1724-BQUHA,1,Male,1,0,0,5
1724-IQWNM,0,Male,0,0,1,1
1725-IQNIY,1,Male,0,1,0,54
1725-MIMXW,1,Male,0,0,1,1
1728-BQDMA,0,Female,0,0,0,2
1728-CXQBE,0,Male,1,1,0,64
1729-VLAZJ,0,Female,0,0,1,10
1730-VFMWO,0,Female,0,1,0,34
1730-ZMAME,0,Female,1,0,0,32
1731-TVIUK,1,Female,0,0,0,4
1732-FEKLD,0,Female,0,0,0,54
1732-VHUBQ,1,Female,1,1,1,47
1734-ZMNTZ,0,Female,0,1,1,11
1735-XMJVH,0,Male,0,1,1,8
1740-CSDJP,1,Male,0,0,0,1
1741-WTPON,0,Male,0,1,1,56
1744-JHKYS,0,Female,0,1,0,34
1746-TGTWV,0,Male,0,1,0,1
1750-CSKKM,1,Male,0,0,1,9
1751-NCDLI,0,Male,1,1,0,46
1752-OZXFY,0,Male,0,1,0,60
1754-GKYPY,0,Male,1,1,0,22
1755-FZQEC,0,Male,0,0,0,39
1755-RMCXH,0,Male,0,1,1,2
1757-TCATG,0,Male,0,1,1,35
1760-CAZHT,0,Male,0,0,1,25
1761-AEZZR,1,Male,0,0,0,1
1763-KUAAW,0,Female,1,0,0,18
1763-WQFUK,0,Male,0,0,0,3
1764-VUUMT,0,Male,0,0,1,66
1766-GKNMI,0,Male,0,0,0,29
1767-CJKBA,0,Male,0,0,0,66
1767-TGTKO,0,Female,0,1,1,8
1768-HNVGJ,0,Female,1,0,0,45
1768-ZAIFU,1,Female,1,0,0,1
1769-GRUIK,0,Female,0,0,0,18
1771-OADNZ,1,Male,1,1,0,29
1775-KWJKQ,0,Male,0,1,1,72
1776-SPBWV,0,Female,0,1,1,34
1777-JYQPJ,0,Male,0,0,0,2
1779-PWPMG,0,Female,1,1,0,72
1784-BXEFA,0,Female,0,0,0,10
1784-EZDKJ,0,Male,0,1,0,51
1785-BPHTP,0,Male,0,1,1,28
1790-NESIO,0,Female,0,0,0,13
1791-PQHBB,0,Female,0,0,1,2
1792-UXAFY,1,Female,1,0,0,17
1794-HBQTJ,1,Female,0,0,0,1
1794-SWWKL,0,Male,0,1,1,15
1796-JANOW,0,Female,0,0,0,2
1803-BGNBD,0,Female,0,0,0,12
1809-DMJHQ,1,Female,0,0,1,5
1810-BOHSY,0,Male,0,1,0,51
1810-MVMAI,0,Male,0,1,1,30
1813-JLKWR,0,Female,0,1,1,64
1813-JYWTO,0,Female,0,1,0,72
1814-DKOLC,0,Female,0,0,0,5
1814-WFGVS,0,Male,0,1,1,72
1816-FLZDK,0,Male,0,0,0,1
1818-ESQMW,0,Female,0,0,0,27
1820-DJFPH,0,Female,0,1,1,72
1820-TQVEV,1,Male,0,0,0,1
1821-BUCWY,0,Male,0,0,0,30
1830-GGFNM,0,Male,0,1,1,65
1830-IPXVJ,0,Female,0,1,1,61
1832-PEUTS,0,Male,0,1,1,62
1833-TCXKK,0,Male,0,1,0,45
1833-VGRUM,1,Female,1,0,0,1
1834-ABKHQ,0,Female,0,1,1,52
1834-WULEG,0,Male,0,1,1,24
1837-YQUCE,0,Female,0,0,0,70
1839-FBNFR,0,Female,0,1,1,39
1839-UMACK,0,Male,0,0,0,42
1840-BIUOG,0,Male,0,0,0,20
1841-YSJGV,0,Male,0,1,0,72
1842-EZJMK,1,Male,0,1,1,50
1843-TLSGD,0,Female,0,1,1,13
1845-CSBRZ,0,Female,1,1,1,22
1845-ZLLIG,0,Male,0,0,0,1
1846-XWOQN,1,Female,1,0,0,1
1848-LBZHY,0,Female,0,1,0,7
1849-RJYIG,0,Female,0,0,0,8
1850-AKQEP,0,Male,0,0,1,8
1852-QSWCD,0,Male,0,1,1,64
1852-XEMDW,0,Male,0,0,0,22
1853-ARAAQ,0,Female,0,0,0,26
1853-UDXBW,1,Male,0,1,1,1
1855-AGAWH,0,Male,0,1,0,31
1855-CFULU,0,Female,1,0,0,4
1862-QRWPE,0,Female,0,1,1,48
1862-SKORY,1,Female,1,1,0,40
1866-DIOQZ,0,Female,0,1,0,71
1866-NXPSP,0,Female,0,0,0,36
